date,station_name,latitude,longitude,PM2.5,PM10,temperature,humidity,pressure,wind_speed,precipitation,dayofweek,month,day
2024-12-14,US Embassy,51.128736,71.46939,0.46572880113770565,-0.13794834730022834,-0.3717497207029832,0.7920900805476369,-1.0667872313038727,0.6691477792713758,0.33436271312818777,1.0192737212932153,1.70190799130983,-0.24937373930821347
2024-12-17,US Embassy,51.128736,71.46939,-0.314186086631314,0.06003693705320741,-1.0462428603905753,0.03947156869240706,0.6401402176575451,1.4625241109627898,-0.40972759074366705,-0.9973538563191676,1.70190799130983,0.09692639678772046
2024-12-18,US Embassy,51.128736,71.46939,-0.009829057258038013,0.16374351457167374,-0.747240746920818,0.340518973434499,-0.7129120284704004,1.4625241109627898,-0.2067938715058885,-0.4931969619160719,1.70190799130983,0.2123597754863651
2024-12-19,US Embassy,51.128736,71.46939,0.33257260078689743,0.06003693705320741,-0.3230749580451156,1.017875634104206,-1.1708681733137145,2.114855761464619,0.9093415843018937,0.01095993248702387,1.70190799130983,0.3277931541850097
2024-12-20,US Embassy,51.128736,71.46939,-0.08591831460135699,0.16374351457167374,-0.622077071514873,1.017875634104206,-0.827401064681229,1.1980653337323184,0.02996213427151987,0.5151168268901196,1.70190799130983,0.4432265328836544
2024-12-21,US Embassy,51.128736,71.46939,0.1043048287569404,-0.034241769781762015,-0.9488933350748403,0.9426137829186828,0.4527945220398225,0.6867783644200735,0.2328958535092984,1.0192737212932153,1.70190799130983,0.558659911582299
2024-12-22,US Embassy,51.128736,71.46939,-0.10494062893718675,0.16374351457167374,-0.872404422326763,1.017875634104206,0.8274859132752559,1.0041288970966393,1.3828535958567105,1.523430615696311,1.70190799130983,0.6740932902809437
2024-12-23,US Embassy,51.128736,71.46939,0.33257260078689743,0.3711566696086066,-0.5734023088570056,1.3189230388462978,1.1293206451037952,-0.28290381875832116,-0.037682438807739645,-1.5015107507222634,1.70190799130983,0.7895266689795882
2024-12-24,US Embassy,51.128736,71.46939,0.6083961586564288,3.3220801935431497,-0.6081699964697681,1.0931374852897289,1.5664606015451363,-1.393630683126301,-0.40972759074366705,-0.9973538563191676,1.70190799130983,0.9049600476782329
2024-12-25,US Embassy,51.128736,71.46939,3.0908081794822113,0.3711566696086066,-0.872404422326763,1.2436611876607748,1.7121739203589126,-1.2349554167880181,-0.40972759074366705,-0.4931969619160719,1.70190799130983,1.0203934263768775
2024-12-26,US Embassy,51.128736,71.46939,0.25648334344357854,0.06003693705320741,-0.9906145602101554,0.18999527106345301,1.004423514691992,-0.3181649890557175,-0.40972759074366705,0.01095993248702387,1.70190799130983,1.1358268050755223
2024-12-27,US Embassy,51.128736,71.46939,-0.009829057258038013,0.06003693705320741,-0.9488933350748403,0.8673519317331598,0.27585692062309825,1.0041288970966393,-0.40972759074366705,0.5151168268901196,1.70190799130983,1.2512601837741668
2024-12-28,US Embassy,51.128736,71.46939,0.14234945742859995,-0.13794834730022834,-0.5177740086765855,1.2436611876607748,0.3070812032260461,1.392001770367997,0.3681849996678174,1.0192737212932153,1.70190799130983,1.3666935624728114
2024-12-29,US Embassy,51.128736,71.46939,-0.2666303007917396,,-0.7055195217855029,1.2436611876607748,0.1197355076083353,0.26364432085131956,-0.17297158496625875,1.523430615696311,1.70190799130983,1.4821269411714562
2025-01-01,US Embassy,51.128736,71.46939,0.39915070096230165,-0.13794834730022834,-0.9141256474620778,0.8673519317331598,-0.1300587532152949,0.9512371416505448,-0.40972759074366705,-0.4931969619160719,-1.2472887333572042,-1.7500076623905938
2025-01-02,US Embassy,51.128736,71.46939,-0.12396294327301652,-0.13794834730022834,-0.6151235339923204,1.017875634104206,-0.5151582386517031,2.626142730776863,0.6725855785244854,0.01095993248702387,-1.2472887333572042,-1.634574283691949
2025-01-03,US Embassy,51.128736,71.46939,-0.21907451495216526,-0.4490680798556274,-0.46909924601871805,1.1683993364752518,-0.2861801662300578,3.1550602852378065,0.2667181400489282,0.5151168268901196,-1.2472887333572042,-1.5191409049933045
2025-01-04,US Embassy,51.128736,71.46939,-0.38076418680671814,-0.034241769781762015,-0.37870325822553563,1.4694467412173438,0.27585692062309825,0.8807148010557527,-0.40972759074366705,1.0192737212932153,-1.2472887333572042,-1.40370752629466
2025-01-05,US Embassy,51.128736,71.46939,-0.15249641477676112,0.26745009209014026,-0.552541696289348,1.3941848900318208,0.4215702394368746,0.01681612876954626,-0.40972759074366705,1.523430615696311,-1.2472887333572042,-1.288274147596015
2025-01-06,US Embassy,51.128736,71.46939,0.12332714309277025,0.3711566696086066,-0.5177740086765855,1.2436611876607748,0.51524308724573,0.5457336832304893,-0.40972759074366705,-1.5015107507222634,-1.2472887333572042,-1.1728407688973705
2025-01-07,US Embassy,51.128736,71.46939,0.37061722945855696,0.26745009209014026,-0.44128509592850806,1.3189230388462978,0.24463263802013857,-0.5473625959887924,0.7740524381433747,-0.9973538563191676,-1.2472887333572042,-1.057407390198726
2025-01-08,US Embassy,51.128736,71.46939,0.39915070096230165,-0.13794834730022834,-1.0531963979131278,0.6415663781765909,1.2854420581185582,0.563364268379187,0.46965185928670683,-0.4931969619160719,-1.2472887333572042,-0.9419740115000813
2025-01-09,US Embassy,51.128736,71.46939,-0.3332084009671437,-0.2416549248186947,-0.6985659842629505,0.03947156869240706,1.9515600869815444,2.185378102059411,-0.2067938715058885,0.01095993248702387,-1.2472887333572042,-0.8265406328014366
2025-01-10,US Embassy,51.128736,71.46939,-0.15249641477676112,0.776555108998975,-0.691612446740398,-0.1110521336786389,1.5248282247412017,1.533046451557582,-0.40972759074366705,0.5151168268901196,-1.2472887333572042,-0.711107254102792
2025-01-11,US Embassy,51.128736,71.46939,0.88421971652596,1.1819535483893435,-0.802869047101238,0.7168282293621139,1.316666340721518,-0.6884072771783774,-0.40972759074366705,1.0192737212932153,-1.2472887333572042,-0.5956738754041474
2025-01-12,US Embassy,51.128736,71.46939,1.112487488555917,2.0021782978535776,-1.0462428603905753,0.49104267580554495,1.212585398711676,-1.3231083425315084,-0.40972759074366705,1.523430615696311,-1.2472887333572042,-0.48024049670550273
2025-01-13,US Embassy,51.128736,71.46939,2.7388953642693608,0.8802616865174414,-1.0323357853454702,-0.03579028249311592,1.0252397030939533,-0.8118213732192638,-0.40972759074366705,-1.5015107507222634,-1.2472887333572042,-0.3648071180068581
2025-01-14,US Embassy,51.128736,71.46939,0.88421971652596,0.26745009209014026,-0.8932650348944202,0.18999527106345301,0.6297321234565586,-0.44157908509660404,-0.40972759074366705,-0.9973538563191676,-1.2472887333572042,-0.24937373930821347
2025-01-15,US Embassy,51.128736,71.46939,0.3515949151227273,0.3711566696086066,-0.9141256474620778,0.49104267580554495,-0.23413969522513683,0.8454536307583567,-0.40972759074366705,-0.4931969619160719,-1.2472887333572042,-0.13394036060956882
2025-01-16,US Embassy,51.128736,71.46939,0.37061722945855696,-0.034241769781762015,-0.8793579598493153,0.8673519317331598,-0.6088310864605585,1.2156959188810161,-0.24061615804551825,0.01095993248702387,-1.2472887333572042,-0.018506981910924182
2025-01-17,US Embassy,51.128736,71.46939,0.1043048287569404,-0.034241769781762015,-0.622077071514873,1.017875634104206,-0.827401064681229,1.868027569382846,0.5372964323659662,0.5151168268901196,-1.2472887333572042,0.09692639678772046
2025-01-18,US Embassy,51.128736,71.46939,0.009193257077791752,-0.034241769781762015,-0.691612446740398,0.8673519317331598,-0.4631177676467821,0.5281030980817909,-0.274438444585148,1.0192737212932153,-1.2472887333572042,0.2123597754863651
2025-01-19,US Embassy,51.128736,71.46939,0.028215571413621517,-0.13794834730022834,-0.5664487713344529,1.1683993364752518,-0.3902611082398998,0.5809948535278854,-0.3759053042040373,1.523430615696311,-1.2472887333572042,0.3277931541850097
2025-01-20,US Embassy,51.128736,71.46939,0.028215571413621517,-0.4490680798556274,-0.19095774511661823,1.3941848900318208,-1.0667872313038727,2.3793145386950902,1.146097590079302,-1.5015107507222634,-1.2472887333572042,0.4432265328836544
2025-01-21,US Embassy,51.128736,71.46939,-0.21907451495216526,-0.3453615023371611,-0.34393557061277313,1.0931374852897289,-2.3053504412209898,3.4724108179143727,1.5181427420152296,-0.9973538563191676,-1.2472887333572042,0.558659911582299
2025-01-22,US Embassy,51.128736,71.46939,-0.05738484309761238,-0.4490680798556274,-1.3313378988152276,0.11473341987793004,-1.649640506558978,2.7319262416690524,-0.07150472534736943,-0.4931969619160719,-1.2472887333572042,0.6740932902809437
2025-01-23,US Embassy,51.128736,71.46939,0.028215571413621517,0.26745009209014026,-1.8945744381419798,-0.03579028249311592,1.4727877537362808,0.9512371416505448,-0.40972759074366705,0.01095993248702387,-1.2472887333572042,0.7895266689795882
2025-01-28,US Embassy,51.128736,71.46939,0.25648334344357854,-0.2416549248186947,-1.0671034729582327,0.7920900805476369,0.29667310902505956,0.6515171941226774,-0.037682438807739645,-0.9973538563191676,-1.2472887333572042,1.3666935624728114
2025-01-29,US Embassy,51.128736,71.46939,0.05674904291736612,1.078246970870877,-0.5455881587667955,1.3189230388462978,-0.4631177676467821,1.1275429931375258,1.5181427420152296,-0.4931969619160719,-1.2472887333572042,1.4821269411714562
2025-01-30,US Embassy,51.128736,71.46939,1.5595118754479163,1.6910585652981782,-0.677705371695293,1.1683993364752518,0.026062659799468067,-0.3357955742044155,0.2667181400489282,0.01095993248702387,-1.2472887333572042,1.5975603198701007
2025-01-31,US Embassy,51.128736,71.46939,2.3299156060490214,0.776555108998975,-1.3591520489054376,0.7920900805476369,1.0148316088929668,-0.9881272247062447,-0.40972759074366705,0.5151168268901196,-1.2472887333572042,1.7129936985687453
2025-02-01,US Embassy,51.128736,71.46939,0.6559519444960031,0.3711566696086066,-0.747240746920818,1.1683993364752518,0.9315668552850979,1.3743711852192995,0.9093415843018937,1.0192737212932153,-0.9791799402056558,-1.7500076623905938
2025-02-02,US Embassy,51.128736,71.46939,0.7035077303355776,0.26745009209014026,-0.33002849556766817,1.6199704435883897,1.2542177755156103,0.1578608099591311,-0.3420830176644076,1.523430615696311,-0.9791799402056558,-1.634574283691949
2025-02-03,US Embassy,51.128736,71.46939,0.46572880113770565,1.078246970870877,-0.4551921709736131,1.2436611876607748,1.7746224855648203,-0.7941907880705659,-0.40972759074366705,-1.5015107507222634,-0.9791799402056558,-1.5191409049933045
2025-02-04,US Embassy,51.128736,71.46939,2.101647834019064,0.16374351457167374,-0.7611478219659229,1.017875634104206,1.8995196159766234,0.2107525654052252,-0.40972759074366705,-0.9973538563191676,-0.9791799402056558,-1.40370752629466
2025-02-05,US Embassy,51.128736,71.46939,0.7891081448468115,0.4748632471270729,-0.6290306090374255,1.2436611876607748,2.170130065202215,1.2156959188810161,-0.40972759074366705,-0.4931969619160719,-0.9791799402056558,-1.288274147596015
2025-02-06,US Embassy,51.128736,71.46939,0.7891081448468115,0.16374351457167374,-0.9975680977327077,0.8673519317331598,1.9515600869815444,1.8503969842341477,-0.40972759074366705,0.01095993248702387,-0.9791799402056558,-1.1728407688973705
2025-02-07,US Embassy,51.128736,71.46939,0.7891081448468115,0.8802616865174414,-1.4008732740407526,0.41578082462002197,1.6080929783490707,1.6564605475984684,-0.40972759074366705,0.5151168268901196,-0.9791799402056558,-1.057407390198726
2025-02-08,US Embassy,51.128736,71.46939,1.2931994747462996,6.150441398592233,-1.36610558642799,0.49104267580554495,1.5352363189421765,0.45758075748699883,-0.40972759074366705,1.0192737212932153,-0.9791799402056558,-0.9419740115000813
2025-02-09,US Embassy,51.128736,71.46939,6.077311530207481,2.2001635822070136,-1.3313378988152276,0.7920900805476369,1.2750339639175716,-1.199694246490622,-0.40972759074366705,1.523430615696311,-0.9791799402056558,-0.8265406328014366
2025-02-10,US Embassy,51.128736,71.46939,1.787779647477873,-0.13794834730022834,-1.0323357853454702,1.017875634104206,1.4311553769323346,-0.423948499947906,-0.40972759074366705,-1.5015107507222634,-0.9791799402056558,-0.711107254102792
2025-02-11,US Embassy,51.128736,71.46939,-0.009829057258038013,-0.13794834730022834,-0.8932650348944202,1.017875634104206,1.004423514691992,-0.1418591375687366,-0.40972759074366705,-0.9973538563191676,-0.9791799402056558,-0.5956738754041474
2025-02-12,US Embassy,51.128736,71.46939,-0.05738484309761238,0.06003693705320741,-1.0045216352552604,1.017875634104206,0.4007540510349015,0.5281030980817909,-0.40972759074366705,-0.4931969619160719,-0.9791799402056558,-0.48024049670550273
2025-02-13,US Embassy,51.128736,71.46939,0.39915070096230165,0.16374351457167374,-0.6846589092178453,1.0931374852897289,-0.036385905406427645,2.714295656520354,-0.40972759074366705,0.01095993248702387,-0.9791799402056558,-0.3648071180068581
2025-02-14,US Embassy,51.128736,71.46939,0.3515949151227273,0.6728485314805087,-0.7055195217855029,1.017875634104206,0.4215702394368746,0.14023022481043307,-0.40972759074366705,0.5151168268901196,-0.9791799402056558,-0.24937373930821347
2025-02-15,US Embassy,51.128736,71.46939,0.4752399583056205,1.1819535483893435,-0.6290306090374255,1.017875634104206,0.07810313080438905,0.17549139510782913,-0.40972759074366705,1.0192737212932153,-0.9791799402056558,-0.13394036060956882
2025-02-16,US Embassy,51.128736,71.46939,0.7510635161751519,0.776555108998975,-0.7194265968306078,1.0931374852897289,0.33830548582899395,-0.35342615935311356,-0.40972759074366705,1.523430615696311,-0.9791799402056558,-0.018506981910924182
2025-02-17,US Embassy,51.128736,71.46939,1.0649317027163427,0.16374351457167374,-0.7750548970110278,0.9426137829186828,0.9627911378880457,0.7925618753122623,-0.40972759074366705,-1.5015107507222634,-0.9791799402056558,0.09692639678772046
2025-02-18,US Embassy,51.128736,71.46939,0.46572880113770565,1.8984717203351114,-0.8932650348944202,0.8673519317331598,0.9940154204910054,-0.0008144563791517677,-0.40972759074366705,-0.9973538563191676,-0.9791799402056558,0.2123597754863651
2025-02-19,US Embassy,51.128736,71.46939,3.16689743682553,1.5873519877797122,-0.9767074851650503,0.9426137829186828,0.7025887828634408,-0.9176048841114524,-0.40972759074366705,-0.4931969619160719,-0.9791799402056558,0.3277931541850097
