date,min,max,median,q1,q3,stdev,count
2025-03-02T00:00:00.000Z,0.43,7.5,1.64,0.59,3.87,2.2,24
2025-03-03T00:00:00.000Z,0.44,6.5,1.78,0.72,3.54,1.893,24
2025-03-04T00:00:00.000Z,0.44,9.35,0.68,0.53,3.56,2.507,24
2025-03-05T00:00:00.000Z,0.45,10.08,1.99,0.59,3.86,2.237,24
2025-03-06T00:00:00.000Z,0.59,2.54,0.78,0.67,2.29,0.814,6
2025-03-07T00:00:00.000Z,0.44,6.42,2.7,1.14,3.75,1.849,19
2025-03-08T00:00:00.000Z,0.43,7.16,1.38,0.56,4.16,2.015,24
2025-03-09T00:00:00.000Z,0.49,6.82,1.19,0.64,4.19,2.093,24
2025-03-10T00:00:00.000Z,0.44,6.04,0.91,0.57,3.84,1.756,24
2025-03-11T00:00:00.000Z,0.43,7.2,2.7,1.14,5.88,2.333,24
2025-03-12T00:00:00.000Z,0.51,8.57,3.95,1.73,6.45,2.66,20
2025-03-13T00:00:00.000Z,0.43,7.07,2.64,0.66,4.11,1.959,24
2025-03-14T00:00:00.000Z,0.53,7.77,1.96,0.61,4.59,2.186,23
2025-03-15T00:00:00.000Z,0.43,7.43,1.55,0.51,4.34,2.173,24
2025-03-16T00:00:00.000Z,0.48,6.38,2.23,1.3,3.5,1.647,21
2025-03-17T00:00:00.000Z,0.44,4.22,1.17,0.55,2.34,1.14,19
2025-03-18T00:00:00.000Z,0.44,9.35,1.25,0.59,3.87,2.613,24
2025-03-19T00:00:00.000Z,0.46,5.8,2.13,0.57,4.42,1.927,24
2025-03-20T00:00:00.000Z,0.44,4.72,1.06,0.62,2.16,1.254,24
2025-03-21T00:00:00.000Z,0.45,6.13,1.53,0.73,2.82,1.591,24
2025-03-22T00:00:00.000Z,0.43,5.77,1.21,0.57,3.41,1.7,24
2025-03-23T00:00:00.000Z,0.44,6.74,2.93,0.6,4.7,2.287,24
2025-03-24T00:00:00.000Z,0.44,6.59,2.06,0.78,4.04,1.916,24
2025-03-25T00:00:00.000Z,0.44,5.95,1.01,0.56,1.8,1.372,24
2025-03-26T00:00:00.000Z,0.59,7.28,2.09,1.17,4.2,2.162,24
2025-03-27T00:00:00.000Z,0.46,4.37,1.21,0.54,2.33,1.31,10
2025-03-28T00:00:00.000Z,0.45,9.18,2.02,0.77,3.65,2.504,19
2025-03-29T00:00:00.000Z,0.51,9.74,1.66,0.93,2.93,2.433,24
2025-03-30T00:00:00.000Z,0.46,9.25,0.92,0.51,3.2,2.26,24
2025-03-31T00:00:00.000Z,0.52,10.01,3.59,1.73,6.75,2.844,24
2025-04-01T00:00:00.000Z,0.51,9.42,1.32,0.61,3.36,2.655,24
2025-04-02T00:00:00.000Z,0.44,10.02,2.5,1.33,3.46,2.148,24
2025-04-03T00:00:00.000Z,0.44,13.67,1.09,0.57,3.8,2.992,24
2025-04-04T00:00:00.000Z,0.49,7.25,1.1,0.65,3.13,1.861,24
2025-04-05T00:00:00.000Z,0.47,5.45,1.04,0.65,1.85,1.175,24
2025-04-06T00:00:00.000Z,0.44,9.69,2.04,0.67,4.7,2.73,24
2025-04-07T00:00:00.000Z,0.45,8.78,3.04,0.63,4.91,2.49,24
2025-04-08T00:00:00.000Z,0.45,6.77,1.22,0.65,4.42,2.158,24
2025-04-09T00:00:00.000Z,0.44,6.8,1.48,0.64,4.01,2.19,24
2025-04-10T00:00:00.000Z,0.49,7.78,1.33,0.61,4.67,2.211,24
2025-04-11T00:00:00.000Z,0.46,7.68,1.19,0.56,2.91,1.848,24
2025-04-12T00:00:00.000Z,0.46,9.06,2.2,0.72,5.28,2.538,24
2025-04-13T00:00:00.000Z,0.44,7.37,1.75,0.86,5.15,2.369,24
2025-04-14T00:00:00.000Z,0.43,6.93,2.99,0.98,5.91,2.322,9
2025-04-15T00:00:00.000Z,0.45,8.71,0.84,0.51,2.96,2.153,17
2025-04-16T00:00:00.000Z,0.45,7.86,1.64,0.56,5.34,2.303,24
2025-04-17T00:00:00.000Z,0.44,6.98,1.24,0.57,1.94,1.527,24
2025-04-18T00:00:00.000Z,0.45,7.92,3,1.67,4.38,1.9,24
2025-04-19T00:00:00.000Z,0.48,7.94,1.56,0.72,3.56,2.128,22
2025-04-20T00:00:00.000Z,0.44,6.14,1.37,0.68,2.93,1.554,24
2025-04-21T00:00:00.000Z,0.48,12.01,2.16,0.66,4.13,3.027,24
2025-04-22T00:00:00.000Z,0.45,6.36,0.76,0.55,1.82,1.709,23
2025-04-23T00:00:00.000Z,0.45,9.4,1.55,0.56,2.5,2.314,24
2025-04-24T00:00:00.000Z,0.46,5.09,1.79,0.6,3.66,1.69,24
2025-04-25T00:00:00.000Z,0.5,8.19,1.44,0.56,2.85,1.809,24
2025-04-26T00:00:00.000Z,0.45,9.74,0.86,0.57,3.37,2.54,24
2025-04-27T00:00:00.000Z,0.45,6.94,0.89,0.52,2.92,1.83,24
2025-04-28T00:00:00.000Z,0.46,5.53,1.22,0.64,2.88,1.678,24
2025-04-29T00:00:00.000Z,0.48,6.03,2.73,1.4,4.04,1.634,24
2025-04-30T00:00:00.000Z,0.46,6.4,1.99,0.7,3.61,1.777,24
2025-05-01T00:00:00.000Z,0.49,6.2,1.86,0.89,3.24,1.633,24
2025-05-02T00:00:00.000Z,0.43,7.42,1.59,0.84,3.76,2.094,22
2025-05-03T00:00:00.000Z,0.45,8.19,2.96,1.12,5.83,2.268,21
2025-05-04T00:00:00.000Z,0.45,7.51,2.15,0.65,3.94,2.245,24
2025-05-05T00:00:00.000Z,0.45,6.43,1.42,0.98,4.23,1.934,24
2025-05-06T00:00:00.000Z,0.44,11.75,1.84,0.78,4.51,2.883,24
2025-05-07T00:00:00.000Z,0.44,8.55,0.96,0.61,3.03,2.178,24
2025-05-08T00:00:00.000Z,0.45,9.63,1.8,0.74,4.9,2.474,24
2025-05-09T00:00:00.000Z,0.44,5.58,2.23,0.81,3.49,1.666,24
2025-05-10T00:00:00.000Z,0.44,6.37,1.64,1,4.46,2.001,24
2025-05-11T00:00:00.000Z,0.45,6.46,1.72,1.13,3.21,1.618,24
2025-05-12T00:00:00.000Z,0.44,7.55,1.51,0.7,3.09,1.785,24
2025-05-13T00:00:00.000Z,0.43,7.39,1.66,0.93,2.54,1.432,24
2025-05-14T00:00:00.000Z,0.44,6.34,2.11,1.21,3.41,1.726,24
2025-05-15T00:00:00.000Z,0.59,6.92,2.15,0.86,4.63,2.029,24
2025-05-16T00:00:00.000Z,0.46,6.21,1.34,0.62,3.59,1.83,24
2025-05-17T00:00:00.000Z,0.49,6.56,2.27,1.1,4.15,1.942,24
2025-05-18T00:00:00.000Z,0.47,7.44,1.67,0.61,3.14,1.839,24
2025-05-19T00:00:00.000Z,0.47,6.2,0.97,0.69,2,1.431,24
2025-05-20T00:00:00.000Z,0.54,7.33,1.81,0.97,4.76,2.155,24
2025-05-21T00:00:00.000Z,0.47,7.61,1.68,0.76,3.03,1.872,24
2025-05-22T00:00:00.000Z,0.45,6.83,1.63,0.69,3.46,1.81,24
2025-05-23T00:00:00.000Z,0.51,8.11,2.31,0.79,4.18,2.025,24
2025-05-24T00:00:00.000Z,0.47,4.59,1.35,0.88,2.74,1.247,24
2025-05-25T00:00:00.000Z,0.52,7.53,2.27,0.85,3.51,1.801,24
2025-05-26T00:00:00.000Z,0.44,7.07,1.27,0.56,3.41,2.147,24
2025-05-27T00:00:00.000Z,0.47,8.01,3.2,0.91,4.88,2.287,24
2025-05-28T00:00:00.000Z,0.48,6.52,2.21,1.02,3.21,1.665,24
2025-05-29T00:00:00.000Z,0.45,6.77,2.18,1.12,3.67,1.811,24
2025-05-30T00:00:00.000Z,0.44,7.48,1.51,0.66,2.9,1.844,24
2025-05-31T00:00:00.000Z,0.44,6.34,1.46,0.69,2.41,1.438,24
2025-06-01T00:00:00.000Z,0.44,3.03,1.12,0.63,1.65,0.735,24
2025-06-02T00:00:00.000Z,0.47,6.35,1.37,0.83,2.76,1.481,24
2025-06-03T00:00:00.000Z,0.45,6.68,1.73,0.87,3.52,1.724,24
2025-06-04T00:00:00.000Z,0.56,6.13,1.12,0.75,2.52,1.44,24
2025-06-05T00:00:00.000Z,0.46,7.68,1.61,0.86,2.49,1.734,24
2025-06-06T00:00:00.000Z,0.44,5.21,1.31,0.67,2.27,1.314,24
2025-06-07T00:00:00.000Z,0.48,4.8,1.51,0.62,3.04,1.44,24
2025-06-08T00:00:00.000Z,0.5,5.32,1.68,0.89,2.79,1.384,24
2025-06-09T00:00:00.000Z,0.44,6.28,1.42,0.84,2.49,1.557,24
2025-06-10T00:00:00.000Z,0.52,6.27,1.4,0.98,2.98,1.643,18
2025-06-11T00:00:00.000Z,0.44,6.86,1.51,0.65,2.77,1.617,24
2025-06-12T00:00:00.000Z,0.45,5.58,1.26,0.75,2.04,1.337,24
2025-06-13T00:00:00.000Z,0.52,6.15,2.79,1.25,4.01,1.708,24
2025-06-14T00:00:00.000Z,0.44,6.82,1.84,0.92,4.11,1.852,24
2025-06-15T00:00:00.000Z,0.48,7.69,1.08,0.88,1.97,1.684,16
2025-06-16T00:00:00.000Z,0.48,6.27,1,0.65,2.14,1.698,24
2025-06-17T00:00:00.000Z,0.44,4.93,1.02,0.59,2.67,1.5,24
2025-06-18T00:00:00.000Z,0.48,6.07,0.92,0.55,2,1.375,24
2025-06-19T00:00:00.000Z,0.45,4.84,0.96,0.63,1.95,1.125,24
2025-06-20T00:00:00.000Z,0.47,4.67,2.4,1.51,3.48,1.274,24
2025-06-21T00:00:00.000Z,0.45,7.94,2.13,0.98,3.08,2.021,23
2025-06-22T00:00:00.000Z,0.46,6.19,1.25,0.61,1.98,1.403,24
2025-06-23T00:00:00.000Z,0.46,5.65,1.84,0.68,3.09,1.443,24
2025-06-24T00:00:00.000Z,0.44,6.78,1.43,0.81,2.65,1.799,24
2025-06-25T00:00:00.000Z,0.56,5.81,1.15,0.77,2.52,1.501,24
2025-06-26T00:00:00.000Z,0.45,6.62,1.46,0.6,3.94,2.037,24
2025-06-27T00:00:00.000Z,0.47,8.82,2.14,0.85,4.47,2.226,24
2025-06-28T00:00:00.000Z,0.5,7.32,2.17,0.87,3.86,1.944,24
2025-06-29T00:00:00.000Z,0.43,6.84,1.04,0.74,2.1,1.807,24
2025-06-30T00:00:00.000Z,0.56,6.75,2.84,0.76,4.95,2.054,23
2025-07-01T00:00:00.000Z,0.53,6.67,2.04,1.07,3.86,1.765,24
2025-07-02T00:00:00.000Z,0.43,7.67,1.53,0.65,4.95,2.273,24
2025-07-03T00:00:00.000Z,0.48,6.24,1.17,0.68,3.31,1.894,24
2025-07-04T00:00:00.000Z,0.38,6.96,1.07,0.76,2.92,1.626,24
2025-07-05T00:00:00.000Z,0.48,6.87,0.63,0.55,1.65,1.519,24
2025-07-06T00:00:00.000Z,0.44,6.02,1.91,0.67,2.86,1.665,24
2025-07-07T00:00:00.000Z,0.5,6.04,1.45,0.87,4.22,1.829,24
2025-07-08T00:00:00.000Z,0.44,11.21,1.78,0.57,3.38,2.718,24
2025-07-09T00:00:00.000Z,0.44,4.3,0.57,0.49,0.95,0.909,24
2025-07-10T00:00:00.000Z,0.44,5.83,1.33,0.57,2.4,1.603,24
2025-07-11T00:00:00.000Z,0.45,6.09,0.93,0.6,2.81,1.675,24
2025-07-12T00:00:00.000Z,0.52,7.37,1.79,0.91,4.79,2.068,24
2025-07-13T00:00:00.000Z,0.44,5.88,1.98,1.33,2.64,1.317,24
2025-07-14T00:00:00.000Z,0.57,5.17,1.24,0.85,2.16,1.228,24
2025-07-15T00:00:00.000Z,0.44,6.68,1.35,0.76,3.03,1.88,24
2025-07-16T00:00:00.000Z,0.45,8.19,1.62,0.76,4,2.223,24
2025-07-17T00:00:00.000Z,0.46,7.33,2.77,0.67,5.69,2.466,24
2025-07-18T00:00:00.000Z,0.46,5.32,2.02,1.25,3.69,1.391,24
2025-07-19T00:00:00.000Z,0.49,7.61,2.91,0.98,4.55,2.316,24
2025-07-20T00:00:00.000Z,0.43,6.38,1.11,0.56,3.4,1.779,24
2025-07-21T00:00:00.000Z,0.43,6.22,1.38,0.68,2.86,1.667,24
2025-07-22T00:00:00.000Z,0.44,6.76,1.81,0.67,4,1.992,24
2025-07-23T00:00:00.000Z,0.44,6.09,0.7,0.53,3.15,1.653,24
2025-07-24T00:00:00.000Z,0.5,8.23,1.5,0.9,3.48,2.012,24
2025-07-25T00:00:00.000Z,0.44,6.25,0.64,0.49,1.35,1.459,19
2025-07-26T00:00:00.000Z,0.51,4.57,1.69,1.15,2.72,0.997,24
2025-07-27T00:00:00.000Z,0.45,4.53,0.85,0.64,1.72,0.907,24
2025-07-28T00:00:00.000Z,0.45,5.63,1.07,0.6,2.11,1.52,23
2025-07-29T00:00:00.000Z,0.54,6.35,1.5,1.01,4.28,1.868,24
2025-07-30T00:00:00.000Z,0.43,7.03,0.89,0.56,1.7,1.707,24
2025-07-31T00:00:00.000Z,0.49,5.6,2.27,0.64,3.12,1.569,22
2025-08-01T00:00:00.000Z,0.64,6.33,1.95,0.83,4.16,1.973,23
2025-08-02T00:00:00.000Z,0.45,5.97,2.02,1.01,3.64,1.841,24
2025-08-03T00:00:00.000Z,0.53,6.11,1.67,0.79,4.3,1.843,24
2025-08-04T00:00:00.000Z,0.46,6.4,0.64,0.55,2.29,1.617,24
2025-08-05T00:00:00.000Z,0.46,7.27,0.93,0.6,3.66,2.025,24
2025-08-06T00:00:00.000Z,0.47,9.36,0.95,0.61,2.74,2.086,24
2025-08-07T00:00:00.000Z,0.44,5.54,1.04,0.51,2.62,1.615,24
2025-08-08T00:00:00.000Z,0.51,6.65,1.85,0.8,3.68,1.972,24
2025-08-09T00:00:00.000Z,0.56,5.85,2.42,1.15,3.72,1.61,24
2025-08-10T00:00:00.000Z,0.52,6.8,2.25,1.19,3.6,1.681,24
2025-08-11T00:00:00.000Z,0.44,5.92,0.94,0.52,1.42,1.302,24
2025-08-12T00:00:00.000Z,0.46,7.08,2.59,0.75,4.01,2.113,24
2025-08-13T00:00:00.000Z,0.44,7.7,1.25,0.54,3.15,2.282,23
2025-08-14T00:00:00.000Z,0.59,4.84,2.22,1.12,3.66,1.349,24
2025-08-15T00:00:00.000Z,0.43,19.2,1.65,0.72,3.17,3.907,24
2025-08-16T00:00:00.000Z,0.53,5.88,2.12,1.11,4.09,1.559,23
2025-08-17T00:00:00.000Z,0.54,7.73,3.84,0.9,5.35,2.455,24
2025-08-18T00:00:00.000Z,0.46,5.92,1.96,0.77,2.63,1.519,24
2025-08-19T00:00:00.000Z,0.48,6.03,2.09,0.95,3.82,1.666,24
2025-08-20T00:00:00.000Z,0.51,4.32,1.99,0.81,3.45,1.264,24
2025-08-21T00:00:00.000Z,0.49,5.34,1.28,0.67,2.72,1.434,24
2025-08-22T00:00:00.000Z,0.47,8.13,1.52,0.73,2.65,1.873,24
2025-08-23T00:00:00.000Z,0.5,5.44,0.99,0.72,2.11,1.451,24
2025-08-24T00:00:00.000Z,0.5,6.03,2.29,0.66,4.28,1.899,24
2025-08-25T00:00:00.000Z,0.47,13.37,1.54,0.77,3.02,3.346,24
2025-08-26T00:00:00.000Z,0.53,7.1,2.48,0.89,3.5,1.886,24
2025-08-27T00:00:00.000Z,0.47,7.28,1.73,0.81,6.31,2.661,24
2025-08-28T00:00:00.000Z,0.46,8.44,2.5,0.77,4.67,2.393,24
2025-08-29T00:00:00.000Z,0.45,8.61,1.91,0.98,4.21,2.234,24
2025-08-30T00:00:00.000Z,0.45,6.44,1.72,0.62,3.53,1.833,24
2025-08-31T00:00:00.000Z,0.47,5.03,0.96,0.64,1.92,1.141,24
2025-09-01T00:00:00.000Z,0.46,8.1,2.6,0.56,4.93,2.396,24
2025-09-02T00:00:00.000Z,0.44,4.43,0.52,0.48,0.94,1.216,9
2025-10-08T00:00:00.000Z,2.84,154.83,65.01,9.44,107.96,52.327,16
2025-10-09T00:00:00.000Z,2.83,64.39,11.55,7.98,14.86,13.623,24
2025-10-10T00:00:00.000Z,1.46,63.5,12.79,5.38,19.77,15.837,24
2025-10-11T00:00:00.000Z,2.16,20.05,8.52,7.17,10.93,4.268,24
2025-10-12T00:00:00.000Z,4.16,12.21,7.27,5.5,8.77,2.005,23
2025-10-13T00:00:00.000Z,3.57,12.24,7.78,6.49,9.84,2.237,24
2025-10-14T00:00:00.000Z,3.66,19.47,7.3,5.62,11.57,4.396,24
2025-10-15T00:00:00.000Z,4.18,12.84,7.57,6.9,8.99,2.005,24
2025-10-16T00:00:00.000Z,3.56,10.66,7.81,6.86,8.67,1.98,24
2025-10-17T00:00:00.000Z,1.97,14.83,8.06,5.03,10.71,3.626,24
2025-10-18T00:00:00.000Z,4.88,37.77,12.75,10.62,14.66,6.907,24
2025-10-19T00:00:00.000Z,6.46,89.54,16.8,11.96,34.36,25.305,24
2025-10-20T00:00:00.000Z,3.97,245.9,39.9,17.48,79.61,55.552,24
2025-10-21T00:00:00.000Z,3.62,72.48,24.9,9.74,39.77,21.331,24
2025-10-22T00:00:00.000Z,3.58,23.58,9.86,8.53,15.51,5.039,24
2025-10-23T00:00:00.000Z,5.3,24.91,11.5,9.15,14.44,4.431,24
2025-10-24T00:00:00.000Z,9.69,15.86,12.9,10.96,14.37,2.039,8
2025-11-10T00:00:00.000Z,0.47,21.65,2.83,1.64,5.41,6.114,11
2025-11-11T00:00:00.000Z,0.52,50.55,1.92,0.97,4.88,9.825,24
2025-11-12T00:00:00.000Z,1.91,13.74,8.57,5.74,11.6,3.488,23
2025-11-13T00:00:00.000Z,3.43,37.29,8.3,5.86,14.07,9.86,24
2025-11-14T00:00:00.000Z,3.58,26.36,11.47,7.26,14.87,5.692,24
2025-11-15T00:00:00.000Z,1.01,9.55,4.63,2.15,7.16,2.687,24
2025-11-16T00:00:00.000Z,1.08,9.08,5.37,3.25,7.97,2.509,24
2025-11-17T00:00:00.000Z,3.32,73.56,12.25,8.61,17.55,13.53,24
2025-11-18T00:00:00.000Z,11.45,56.91,14.33,12.02,22.42,12.565,23
2025-11-19T00:00:00.000Z,8.61,33.74,19.18,13.17,25.08,7.658,24
2025-11-20T00:00:00.000Z,2.95,11.5,5.86,4.54,7.41,2.365,24
2025-11-21T00:00:00.000Z,3.69,68.16,8.39,6.55,14.03,15.237,24
2025-11-22T00:00:00.000Z,3.31,54.36,9.28,6.47,14.53,10.148,23
2025-11-23T00:00:00.000Z,1.73,15.21,7.7,4.22,10.71,4.136,20
2025-11-24T00:00:00.000Z,1.47,15.25,8.51,4.46,10.53,3.9,24
2025-11-25T00:00:00.000Z,3.3,15.96,9.19,6.09,11.82,3.827,24
2025-11-26T00:00:00.000Z,3.09,21.23,11.73,7.88,16.68,5.254,24
2025-11-27T00:00:00.000Z,0.86,19.46,10.23,6.1,14.79,4.855,24
2025-11-28T00:00:00.000Z,2,40.33,5.72,3.9,11.81,10.075,24
2025-11-29T00:00:00.000Z,2.44,15.34,11.53,6.96,12.73,3.312,24
2025-11-30T00:00:00.000Z,7.43,19.75,11.85,10.57,14.89,3.331,24
2025-12-01T00:00:00.000Z,4.17,70.62,14.14,9.81,18.73,14.829,24
2025-12-02T00:00:00.000Z,7.24,194.91,41.3,32.01,49.6,36.926,24
2025-12-03T00:00:00.000Z,4.86,19.18,15.11,8.98,16.28,4.38,24
2025-12-04T00:00:00.000Z,1.61,12.82,6.02,4.63,7.49,2.597,21
2025-12-05T00:00:00.000Z,1.7,15.41,8.39,5.43,12.42,4.165,24
2025-12-06T00:00:00.000Z,3.68,7.7,6.49,4.26,7.09,1.477,6
2025-12-09T00:00:00.000Z,0.6,26.39,4.07,1.5,6.36,8.355,13
2025-12-10T00:00:00.000Z,0.5,40.61,10.28,6.94,16.61,9.806,23
2025-12-11T00:00:00.000Z,1.72,30.23,11.95,8.49,19.18,6.96,23
2025-12-12T00:00:00.000Z,1.75,19.1,5.81,3.16,7.82,4.681,24
2025-12-13T00:00:00.000Z,1.99,9.93,4.97,2.59,6.41,2.33,23
2025-12-14T00:00:00.000Z,0.78,13.01,5.51,3.7,7.54,2.771,19
2025-12-15T00:00:00.000Z,0.56,6.79,3.89,1.9,4.93,1.905,23
2025-12-16T00:00:00.000Z,0.78,9.11,3.75,2.49,5.98,2.295,23
2025-12-17T00:00:00.000Z,1.55,9.43,6.14,3.24,8.13,2.573,18
2025-12-18T00:00:00.000Z,1.04,8.91,4.9,2.18,6.93,2.602,22
2025-12-19T00:00:00.000Z,0.46,6.02,1.7,1.02,3.96,1.715,23
2025-12-20T00:00:00.000Z,0.96,16.48,3.89,2.04,9.03,4.074,24
2025-12-21T00:00:00.000Z,0.72,60.93,6.99,3.83,18.41,16.383,22
2025-12-22T00:00:00.000Z,1.22,9.11,4.84,2.73,6.69,2.38,24
2025-12-23T00:00:00.000Z,0.93,11.2,6.01,3.81,7.93,2.771,24
2025-12-24T00:00:00.000Z,0.51,13.31,3.46,2.21,5.82,3.569,23
2025-12-25T00:00:00.000Z,0.5,11.9,3.74,1.9,6.13,2.991,23
2025-12-26T00:00:00.000Z,0.7,9.05,2.06,1.27,4.71,2.33,21
2025-12-27T00:00:00.000Z,2.95,58.93,13.34,6.8,31.51,15.263,21
2025-12-28T00:00:00.000Z,9.3,55.68,22.05,15.42,30.72,11.889,23
2025-12-29T00:00:00.000Z,6.35,21.79,12.33,9.47,18.02,4.571,22
2025-12-30T00:00:00.000Z,2.52,20.89,5.43,4.19,12.18,5.13,24
2025-12-31T00:00:00.000Z,2.98,20.38,8.55,5.24,12.39,4.834,24
